asin,brand,category,currency,image_filename,image_url,name,price,product_id,rating,reviews,source,url
B09NXPV5Y9,(S$4.92S$4.92/gram),blush,USD,prod_000064.jpg,https://m.media-amazon.com/images/I/91oHbuItQIL._AC_UL320_.jpg,"Physicians Formula Matte Monoi Butter Blush Mauvy Mattes,1711951,0.15 Ounce (Pack of 1)",$21.17,prod_000064,,4,amazon,https://www.amazon.com/Physicians-Formula-Butter-Mattes-1711951/dp/B09NXPV5Y9/ref=sr_1_17
B07WHKP77M,(S$65.19S$65.19/ounce),blush,USD,prod_000065.jpg,https://m.media-amazon.com/images/I/61PKUxxcR-L._AC_UL320_.jpg,"Revolution Beauty Revolution Blusher Reloaded Pop My Cherry, Pink, 7 g",$16.95,prod_000065,,4,amazon,https://www.amazon.com/Revolution-Beauty-Blusher-Reloaded-Cherry/dp/B07WHKP77M/ref=sr_1_18_mod_primary_new
B09Y9JRBMB,"SavingsBuy 3, save 10%",blush,USD,prod_000066.jpg,https://m.media-amazon.com/images/I/61Ehdq7LrZL._AC_UL320_.jpg,"Saie Dew Blush - Lightweight, Blendable + Buildable Cream Gel Blush for a Dewy Cheek Tint - Doe Foot Wand Makeup Applicator - Dreamy (0.40 oz)",$40.19,prod_000066,,4,amazon,https://www.amazon.com/Saie-Dew-Blush-Lightweight-Applicator/dp/B09Y9JRBMB/ref=sr_1_19
B002NT0I4Y,(S$2.19S$2.19/gram),blush,USD,prod_000067.jpg,https://m.media-amazon.com/images/I/51jx4OfLCpS._AC_UL320_.jpg,Cezanne Natural Cheek (N 01),$8.74,prod_000067,,4,amazon,https://www.amazon.com/Cezanne-Natural-Cheek-N-01/dp/B002NT0I4Y/ref=sr_1_20
B0BB8LJ8Q8,,blush,USD,prod_000068.jpg,https://m.media-amazon.com/images/I/51peTLZztlL._AC_UL320_.jpg,FLOWER Beauty By Drew Barrymore Liquid Blush Makeup Bomb Color Drops -Silky Lightweight Formula + Gel Cream Blush for Cheeks - Radiant + Glossy Finish - Buildable + Lightweight Formula - Cruelty-Free,$8.55,prod_000068,,4,amazon,https://www.amazon.com/dp/B0BB8LJ8Q8
B079BZQW78,(S$229.10S$229.10/ounce),blush,USD,prod_000069.jpg,https://m.media-amazon.com/images/I/81Caceuyc7L._AC_UL320_.jpg,bareMinerals Gen Nude Powder Blush - Peachy Keen for Women 0.21 oz Blush,$48.11,prod_000069,,4,amazon,https://www.amazon.com/dp/B079BZQW78
B07G3M27RT,(S$279.55S$279.55/ounce),blush,USD,prod_000070.jpg,https://m.media-amazon.com/images/I/716q8GhvtKL._AC_UL320_.jpg,"Laura Mercier Blush Color Infusion: Sheer Pressed Powder Blush for Cheeks, Buildable Formula, 10HR Wear, Long Lasting Color, Matte and Shimmer Finishes, Chai",$55.91,prod_000070,,4,amazon,https://www.amazon.com/dp/B07G3M27RT
B0006LNLX6,(S$290.81S$290.81/ounce),blush,USD,prod_000071.jpg,https://m.media-amazon.com/images/I/615KeOoPKwL._AC_UL320_.jpg,"MAC Sheertone Shimmer Powder Blush Peachykeen for Women, 0.21 Ounce",$61.07,prod_000071,,,amazon,https://www.amazon.com/dp/B0006LNLX6
B07D7JKFDH,(S$0.24S$0.24/gram),blush,USD,prod_000072.jpg,https://m.media-amazon.com/images/I/61OKm+TfweL._AC_UL320_.jpg,Rimmel Maxi Blush - 003 Wild Card - 9grams,$10.96,prod_000072,,4,amazon,https://www.amazon.com/Rimmel-Maxi-Blush-Wild-9grams/dp/B07D7JKFDH/ref=sr_1_25
B077LFLBYS,(S$10.19S$10.19/gram),blush,USD,prod_000073.jpg,https://m.media-amazon.com/images/I/51TH7j6bW5L._AC_UL320_.jpg,"Bourjois Blush, 16 Rose Coup, 2.5g",$25.47,prod_000073,,4,amazon,https://www.amazon.com/Bourjois-Blush-Rose-Coup-2-5g/dp/B077LFLBYS/ref=sr_1_26_mod_primary_new
B086QTRHJJ,(S$1.63S$1.63/gram),blush,USD,prod_000074.jpg,https://m.media-amazon.com/images/I/61x+--F565L._AC_UL320_.jpg,"Pixi On-the-Glow Blush - Ruby, Hydrating Tinted Moisture Blush Stick with Ginseng, Aloe Vera & Fruit Extracts, For Cheeks & Lips, 19g / 0.6oz, Paraben-Free",$31.00,prod_000074,,",",amazon,https://www.amazon.com/Pixi-Glow-Blush-Hydrating-Paraben-Free/dp/B086QTRHJJ/ref=sr_1_27
B0BHFBBH25,FREE delivery18 - 20 May,blush,USD,prod_000075.jpg,https://m.media-amazon.com/images/I/51INVV9sgzL._AC_UL320_.jpg,SHEGLAM Makeup - Color Bloom Dayglow Liquid Blush Shimmer Finish - LOVE CAKE | Waterproof | Long-Wearing | Highly Pigmented | Liquid Blush with Sponge Tip Applicator,$31.42,prod_000075,,4,amazon,https://www.amazon.com/SHEGLAM-Makeup-Waterproof-Long-Wearing-Applicator/dp/B0BHFBBH25/ref=sr_1_28
B09B51HSY5,,blush,USD,prod_000076.jpg,https://m.media-amazon.com/images/I/51PVA49QxdL._AC_UL320_.jpg,"Revolution Beauty, Superdewy Liquid Blush, Richly Pigmented & Buildable, Blendable Formula, You Had Me At First Blush, 0.5 Fl. Oz.",,prod_000076,,4,amazon,https://www.amazon.com/Revolution-Beauty-Superdewy-Pigmented-Buildable/dp/B09B51HSY5/ref=sr_1_29
B0BQWYCWW5,(S$58.76S$58.76/ounce),blush,USD,prod_000077.jpg,https://m.media-amazon.com/images/I/81JbGcdln8L._AC_UL320_.jpg,"wet n wild Color Icon Blush, Effortless Matte Natural Sheer Glow & Seamless Blend, Luxuriously Infused Smooth Jojoba Oil, Cruelty-Free & Vegan - Bed of Roses",$12.34,prod_000077,,4,amazon,https://www.amazon.com/wet-wild-Effortless-Luxuriously-Cruelty-Free/dp/B0BQWYCWW5/ref=sr_1_30_mod_primary_new
B0DZPGMRHL,(S$1.80S$1.80/milliliter),blush,USD,prod_000078.jpg,https://m.media-amazon.com/images/I/61ZdtszXssL._AC_UL320_.jpg,"KIKO Milano Plush Blush 02, Liquid Blush With Sponge Applicator",$25.23,prod_000078,,4,amazon,https://www.amazon.com/Milano-Plush-Liquid-Sponge-Applicator/dp/B0DZPGMRHL/ref=sr_1_31
B082YQ6JDQ,(S$45.69S$45.69/ounce),blush,USD,prod_000079.jpg,https://m.media-amazon.com/images/I/91S+PTPa2eL._AC_UL320_.jpg,wet n wild MegaGlo Blushlighter| Blush & Highlighter Duo| Shimmer Metallic Finish| Flash Me,$15.99,prod_000079,,4,amazon,https://www.amazon.com/wet-wild-Blushlighter-Highlighter-Metallic/dp/B082YQ6JDQ/ref=sr_1_32
B09NX8546X,(S$22.23S$22.23/count),blush,USD,prod_000080.jpg,https://m.media-amazon.com/images/I/71qJ6Ch7UdL._AC_UL320_.jpg,"Physicians Formula Butter Believe It Blush Pink Sands, 1711952, 0.19 Ounce (Pack of 1)",$22.23,prod_000080,,4,amazon,https://www.amazon.com/Physicians-Formula-Butter-Believe-1711952/dp/B09NX8546X/ref=sr_1_33_mod_primary_new
B0BXHP7L3Z,S$6.00off promotion available,blush,USD,prod_000081.jpg,https://m.media-amazon.com/images/I/61ci05obp7L._AC_UL320_.jpg,"Pixi On-the-Glow Blush, Hydrating Tinted Moisture Blush Stick with Ginseng, Aloe Vera & Fruit Extracts, For Cheeks & Lips, 19g / 0.6oz, Paraben-Free (Fleur)",$31.00,prod_000081,,",",amazon,https://www.amazon.com/Pixi-Hydrating-Moisture-Extracts-Paraben-Free/dp/B0BXHP7L3Z/ref=sr_1_34
B001ADVWZI,(S$104.14S$104.14/oz),blush,USD,prod_000082.jpg,https://m.media-amazon.com/images/I/719B-NqZVRL._AC_UL320_.jpg,"L'Oreal Paris True Match Super-Blendable Powder Blush, Barely Blushing, 0.21 Oz (Packaging May Vary)",$21.87,prod_000082,,4,amazon,https://www.amazon.com/LOreal-Paris-Super-Blendable-Blushing-Packaging/dp/B001ADVWZI/ref=sr_1_35
B001KYRRMO,(S$21.85S$21.85/count),blush,USD,prod_000083.jpg,https://m.media-amazon.com/images/I/71PW7eFQw0L._AC_UL320_.jpg,"L'Oreal Paris True Match Super-Blendable Powder Blush, Tender Rose, 0.21 Oz (Packaging May Vary)",$21.85,prod_000083,,4,amazon,https://www.amazon.com/LOreal-Paris-Super-Blendable-Powder-Packaging/dp/B001KYRRMO/ref=sr_1_36
B086RM8KK1,(S$28.93S$28.93/count),blush,USD,prod_000084.jpg,https://m.media-amazon.com/images/I/61tqEUaYvuL._AC_UL320_.jpg,MILK Makeup Cheek + Lip Cream Blush and Lip Tint Stick - Quirk,$28.93,prod_000084,,4,amazon,https://www.amazon.com/Makeup-Cheek-Cream-Blush-Stick/dp/B086RM8KK1/ref=sr_1_37
B07P8HYGZV,(S$44.97S$44.97/ounce),blush,USD,prod_000085.jpg,https://m.media-amazon.com/images/I/81wIH3qzEcL._AC_UL320_.jpg,"e.l.f Primer-Infused Blush, Long-Wear, Matte, Bold, Lightweight, Blends Easily, Contours Cheeks, Always Rosy, All-Day Wear, Vegan & Cruelty-Free",$15.74,prod_000085,,4,amazon,https://www.amazon.com/Primer-Infused-Long-Wear-Lightweight-Contours-Cruelty-Free/dp/B07P8HYGZV/ref=sr_1_38
B09TNM54X7,,blush,USD,prod_000086.jpg,https://m.media-amazon.com/images/I/814ibe1lcpL._AC_UL320_.jpg,Physicians Formula Murumuru Strawberry Jam Blush Strawberry,$17.76,prod_000086,,4,amazon,https://www.amazon.com/Physicians-Formula-Murumuru-Strawberry-Blush/dp/B09TNM54X7/ref=sr_1_39
B0DSWKN9TT,(S$3.75S$3.75/gram),blush,USD,prod_000087.jpg,https://m.media-amazon.com/images/I/81GsYyFZQHL._AC_UL320_.jpg,Marbled Blush | Cream Blush Plus Highlighter | Cosmopolitan | Cool Pink For A Rosy Glow | Long Lasting | All Skin Types | 4.6g,$17.25,prod_000087,,4,amazon,https://www.amazon.com/Beauty-Marbled-Highlighter-Cosmopolitan-Lasting/dp/B0DSWKN9TT/ref=sr_1_40
B00312GKQW,(S$9.03S$9.03/count),blush,USD,prod_000088.jpg,https://m.media-amazon.com/images/I/71zPVorsrVL._AC_UL320_.jpg,Canmake Cream Cheek [05]Sweet Apricot,$9.03,prod_000088,,4,amazon,https://www.amazon.com/Canmake-Cream-Cheek-Sweet-Apricot/dp/B00312GKQW/ref=sr_1_41
B01KI40HDM,(S$19.46S$19.46/count),blush,USD,prod_000089.jpg,https://m.media-amazon.com/images/I/916dHALgdBL._AC_UL320_.jpg,"Revlon Powder Blush, 20 Ravishing Rose",$19.46,prod_000089,,4,amazon,https://www.amazon.com/Revlon-Powder-Blush-Ravishing-Rose/dp/B01KI40HDM/ref=sr_1_42
B001SZ3M38,(S$130.92S$130.92/ounce),blush,USD,prod_000090.jpg,https://m.media-amazon.com/images/I/71XgtLpjF8L._AC_UL320_.jpg,"COVERGIRL - Cheekers Blush, Soft, blendable, lightweight formula, easy & natural look, 100% Cruelty-Free",$15.71,prod_000090,,4,amazon,https://www.amazon.com/COVERGIRL-Cheekers-blendable-lightweight-Cruelty-Free/dp/B001SZ3M38/ref=sr_1_43
B00J56D0G6,(S$38.43S$38.43/oz),blush,USD,prod_000091.jpg,https://m.media-amazon.com/images/I/71Tr5m3VeoL._AC_UL320_.jpg,"E.l.f. Blush Palette Dark, 1 pack Light #83314, 0.56 Ounce",$21.52,prod_000091,,4,amazon,https://www.amazon.com/l-f-Blush-Palette-Light-83314/dp/B00J56D0G6/ref=sr_1_44
B07WC46H1L,(S$45.85S$45.85/fluid ounce),blush,USD,prod_000092.jpg,https://m.media-amazon.com/images/I/616-VEcQAUS._AC_UL320_.jpg,"Maybelline Cheek Heat Gel-Cream Blush Makeup, lightweight, Breathable Feel, Sheer Flush Of Color, Natural-Looking, Dewy Finish, Oil-Free, Rose Flush, 1 Count",$12.38,prod_000092,,4,amazon,https://www.amazon.com/Maybelline-Gel-Cream-lightweight-Breathable-Natural-Looking/dp/B07WC46H1L/ref=sr_1_45
B09YGLM8K4,(S$35.49S$35.49/count),blush,USD,prod_000093.jpg,https://m.media-amazon.com/images/I/61lPlkChRpL._AC_UL320_.jpg,"Tower 28 Beauty BeachPlease Cream Blush for Cheeks and Lips - Multi-Purpose Lip and Cheek Tint in Rosy Nude - for Sensitive Skin – Color MAGIC HOUR, Luminous Finish",$35.49,prod_000093,,4,amazon,https://www.amazon.com/Tower-28-Beauty-BeachPlease-Cheeks/dp/B09YGLM8K4/ref=sr_1_46
B09NX8GGVM,(S$49.29S$49.29/ounce),blush,USD,prod_000094.jpg,https://m.media-amazon.com/images/I/81+EksuhhlL._AC_UL320_.jpg,"wet n wild Color Icon Blush, Effortless Matte Natural Sheer Glow & Seamless Blend, Luxuriously Infused Smooth Jojoba Oil, Cruelty-Free & Vegan - Pearlescent Pink(Packaged)",$10.35,prod_000094,,4,amazon,https://www.amazon.com/wet-wild-Effortless-Luxuriously-Cruelty-Free/dp/B09NX8GGVM/ref=sr_1_47
B0B5MFQZM9,,blush,USD,prod_000095.jpg,https://m.media-amazon.com/images/I/61TNxfItb5L._AC_UL320_.jpg,"e.l.f. Luminous Putty Blush, Putty-to-Powder, Buildable Blush With A Subtle Shimmer Finish, Highly Pigmented & Creamy, Vegan & Cruelty-Free, Bermuda",,prod_000095,,4,amazon,https://www.amazon.com/l-f-Luminous-Buildable-Pigmented-Cruelty-Free/dp/B0B5MFQZM9/ref=sr_1_48
B01E1SLZ3M,(S$29.51S$29.51/ounce),blush,USD,prod_000096.jpg,https://m.media-amazon.com/images/I/81CWf4cePZL._AC_UL320_.jpg,"Wet n Wild Blush Palette By MegaGlo Illuminating Blush Makeup Powder Palette, Catwalk Pink, Highlighter Face Make Up",$12.10,prod_000096,,4,amazon,https://www.amazon.com/Palette-MegaGlo-Illuminating-Catwalk-Highlighter/dp/B01E1SLZ3M/ref=sr_1_49
B01MS4UVLG,(S$15.11S$15.11/ounce),blush,USD,prod_000097.jpg,https://m.media-amazon.com/images/I/91LOTsX2nmL._AC_UL320_.jpg,Black Radiance Artisan Color Baked Blush Warm Berry,$15.11,prod_000097,,4,amazon,https://www.amazon.com/Black-Radiance-Artisan-Color-Baked/dp/B01MS4UVLG/ref=sr_1_50
B001MW6G0S,,blush,USD,prod_000098.jpg,https://m.media-amazon.com/images/I/71KQkFNqYwL._AC_UL320_.jpg,"COVERGIRL Classic Color Powder Blush, Iced Plum (510) (Packaging May Vary)",,prod_000098,,4,amazon,https://www.amazon.com/COVERGIRL-Classic-Color-Powder-Packaging/dp/B001MW6G0S/ref=sr_1_51
B0823JCHQY,(S$62.91S$62.91/ounce),blush,USD,prod_000099.jpg,https://m.media-amazon.com/images/I/91NhNg1SoFL._AC_UL320_.jpg,"Almay Blush, Face Makeup, High Pigment Powder, Healthy Hue, Hypoallergenic, 300 Pink Flush, 0.32 Oz",$20.13,prod_000099,,4,amazon,https://www.amazon.com/Almay-Makeup-Pigment-Healthy-Hypoallergenic/dp/B0823JCHQY/ref=sr_1_52
B07WLQ39ZF,(S$52.67S$52.67/fluid ounce),blush,USD,prod_000100.jpg,https://m.media-amazon.com/images/I/614DZWALHnS._AC_UL320_.jpg,"Maybelline Cheek Heat Gel-Cream Blush Makeup, Lightweight, Breathable Feel, Sheer Flush Of Color, Natural-Looking, Dewy Finish, Oil-Free, Nude Burn, 1 Count",$14.22,prod_000100,,4,amazon,https://www.amazon.com/Maybelline-Gel-Cream-Lightweight-Breathable-Natural-Looking/dp/B07WLQ39ZF/ref=sr_1_53
B004HYLTTG,(S$3.03S$3.03/gram),blush,USD,prod_000101.jpg,https://m.media-amazon.com/images/I/81rpD-OMAWL._AC_UL320_.jpg,"Physicians Formula Happy Booster Glow And Mood Boosting Blush, Natural, 0.24 Oz.",$20.62,prod_000101,,4,amazon,https://www.amazon.com/Physicians-Formula-Booster-Boosting-Natural/dp/B004HYLTTG/ref=sr_1_54
B00IFW9B32,(S$117.12S$117.12/oz),blush,USD,prod_000102.jpg,https://m.media-amazon.com/images/I/91pplPTpmHL._AC_UL320_.jpg,POWDER-BLUSH #6-naughty nude 5 gr,$19.91,prod_000102,,4,amazon,https://www.amazon.com/POWDER-BLUSH-6-naughty-nude-5-gr/dp/B00IFW9B32/ref=sr_1_55
B08SYYNH8S,FREE delivery18 - 20 May,blush,USD,prod_000103.jpg,https://m.media-amazon.com/images/I/61hWZ+s1arL._AC_UL320_.jpg,(Nude Kiss) - Milani Cheek Kiss Cream Blush- Cream to Gel Blush for Cheek and Lip Tint,$35.10,prod_000103,,4,amazon,https://www.amazon.com/Nude-Kiss-Milani-Cheek-Blush/dp/B08SYYNH8S/ref=sr_1_56
B0BBGZTYNJ,FREE delivery16 - 23 May,blush,USD,prod_000104.jpg,https://m.media-amazon.com/images/I/41Fq5lIfl1L._AC_UL320_.jpg,"Laura Mercier Women's Tinted Moisturizer Blush, Sun Drenched, Red, 0.5 Ounce",$51.80,prod_000104,,4,amazon,https://www.amazon.com/dp/B0BBGZTYNJ
B09QRNW97Z,FREE delivery16 - 23 May,blush,USD,prod_000105.jpg,https://m.media-amazon.com/images/I/71zU0aBp5aL._AC_UL320_.jpg,Pat McGrath Labs Divine Powder Blush - Cherish,$60.83,prod_000105,,,amazon,https://www.amazon.com/dp/B09QRNW97Z
B0B82WNPJ7,(S$103.60S$103.60/ounce),blush,USD,prod_000106.jpg,https://m.media-amazon.com/images/I/4163udmhJ6L._AC_UL320_.jpg,"Laura Mercier Tinted Moisturizer Blush: Long Lasting Cream Blush, Lightweight, Buildable Coverage, 12 HR Hydrating Wear, Crème and Shimmer Finishes, Cheek Tint, Cherry Orchard",$51.80,prod_000106,,",",amazon,https://www.amazon.com/dp/B0B82WNPJ7
B095MP6QG9,(S$4.34S$4.34/ounce),blush,USD,prod_000107.jpg,https://m.media-amazon.com/images/I/61Dwi2JaKLL._AC_UL320_.jpg,Guess Love Romantic Blush BOR W 250 ml,$36.48,prod_000107,,4,amazon,https://www.amazon.com/dp/B095MP6QG9
B0985MMG9N,(S$12.94S$12.94/count),blush,USD,prod_000108.jpg,https://m.media-amazon.com/images/I/61+aZCMqWrL._AC_UL320_.jpg,"e.l.f. Putty Blush, Creamy & Ultra Pigmented Formula, Infused with Argan Oil & Vitamin E, Caribbean, 0.35 Oz (10g)",$12.94,prod_000108,,4,amazon,https://www.amazon.com/l-f-Pigmented-Formula-Infused-Caribbean/dp/B0985MMG9N/ref=sr_1_5
B09YB9L5QD,(S$3.67S$3.67/gram),blush,USD,prod_000109.jpg,https://m.media-amazon.com/images/I/61z52r8stDL._AC_UL320_.jpg,"Saie Dew Blush - Lightweight, Blendable + Buildable Cream Gel Blush for a Dewy Cheek Tint - Doe Foot Wand Makeup Applicator - Rosy (0.40 oz)",$41.66,prod_000109,,4,amazon,https://www.amazon.com/Saie-Dew-Blush-Lightweight-Applicator/dp/B09YB9L5QD/ref=sr_1_6
B07WHKP77M,(S$65.19S$65.19/ounce),blush,USD,prod_000110.jpg,https://m.media-amazon.com/images/I/61PKUxxcR-L._AC_UL320_.jpg,"Revolution Beauty Revolution Blusher Reloaded Pop My Cherry, Pink, 7 g",$16.95,prod_000110,,4,amazon,https://www.amazon.com/Revolution-Beauty-Blusher-Reloaded-Cherry/dp/B07WHKP77M/ref=sr_1_17_mod_primary_new
B09NXPV5Y9,(S$4.92S$4.92/gram),blush,USD,prod_000111.jpg,https://m.media-amazon.com/images/I/91oHbuItQIL._AC_UL320_.jpg,"Physicians Formula Matte Monoi Butter Blush Mauvy Mattes,1711951,0.15 Ounce (Pack of 1)",$21.17,prod_000111,,4,amazon,https://www.amazon.com/Physicians-Formula-Butter-Mattes-1711951/dp/B09NXPV5Y9/ref=sr_1_18
B077LFLBYS,(S$10.19S$10.19/gram),blush,USD,prod_000112.jpg,https://m.media-amazon.com/images/I/51TH7j6bW5L._AC_UL320_.jpg,"Bourjois Blush, 16 Rose Coup, 2.5g",$25.47,prod_000112,,4,amazon,https://www.amazon.com/Bourjois-Blush-Rose-Coup-2-5g/dp/B077LFLBYS/ref=sr_1_25_mod_primary_new
B07D7JKFDH,(S$0.24S$0.24/gram),blush,USD,prod_000113.jpg,https://m.media-amazon.com/images/I/61OKm+TfweL._AC_UL320_.jpg,Rimmel Maxi Blush - 003 Wild Card - 9grams,$10.96,prod_000113,,4,amazon,https://www.amazon.com/Rimmel-Maxi-Blush-Wild-9grams/dp/B07D7JKFDH/ref=sr_1_26
B0BQWYCWW5,(S$58.76S$58.76/ounce),blush,USD,prod_000114.jpg,https://m.media-amazon.com/images/I/81JbGcdln8L._AC_UL320_.jpg,"wet n wild Color Icon Blush, Effortless Matte Natural Sheer Glow & Seamless Blend, Luxuriously Infused Smooth Jojoba Oil, Cruelty-Free & Vegan - Bed of Roses",$12.34,prod_000114,,4,amazon,https://www.amazon.com/wet-wild-Effortless-Luxuriously-Cruelty-Free/dp/B0BQWYCWW5/ref=sr_1_29_mod_primary_new
B09B51HSY5,,blush,USD,prod_000115.jpg,https://m.media-amazon.com/images/I/51PVA49QxdL._AC_UL320_.jpg,"Revolution Beauty, Superdewy Liquid Blush, Richly Pigmented & Buildable, Blendable Formula, You Had Me At First Blush, 0.5 Fl. Oz.",,prod_000115,,4,amazon,https://www.amazon.com/Revolution-Beauty-Superdewy-Pigmented-Buildable/dp/B09B51HSY5/ref=sr_1_30
B082YQ6JDQ,(S$45.69S$45.69/ounce),blush,USD,prod_000116.jpg,https://m.media-amazon.com/images/I/91S+PTPa2eL._AC_UL320_.jpg,wet n wild MegaGlo Blushlighter| Blush & Highlighter Duo| Shimmer Metallic Finish| Flash Me,$15.99,prod_000116,,4,amazon,https://www.amazon.com/wet-wild-Blushlighter-Highlighter-Metallic/dp/B082YQ6JDQ/ref=sr_1_31
B0DZPGMRHL,(S$1.80S$1.80/milliliter),blush,USD,prod_000117.jpg,https://m.media-amazon.com/images/I/61ZdtszXssL._AC_UL320_.jpg,"KIKO Milano Plush Blush 02, Liquid Blush With Sponge Applicator",$25.23,prod_000117,,4,amazon,https://www.amazon.com/Milano-Plush-Liquid-Sponge-Applicator/dp/B0DZPGMRHL/ref=sr_1_32
B09TNM54X7,,blush,USD,prod_000118.jpg,https://m.media-amazon.com/images/I/814ibe1lcpL._AC_UL320_.jpg,Physicians Formula Murumuru Strawberry Jam Blush Strawberry,$17.76,prod_000118,,4,amazon,https://www.amazon.com/Physicians-Formula-Murumuru-Strawberry-Blush/dp/B09TNM54X7/ref=sr_1_38
B07P8HYGZV,(S$44.97S$44.97/ounce),blush,USD,prod_000119.jpg,https://m.media-amazon.com/images/I/81wIH3qzEcL._AC_UL320_.jpg,"e.l.f Primer-Infused Blush, Long-Wear, Matte, Bold, Lightweight, Blends Easily, Contours Cheeks, Always Rosy, All-Day Wear, Vegan & Cruelty-Free",$15.74,prod_000119,,4,amazon,https://www.amazon.com/Primer-Infused-Long-Wear-Lightweight-Contours-Cruelty-Free/dp/B07P8HYGZV/ref=sr_1_39
B00J56D0G6,(S$38.43S$38.43/oz),blush,USD,prod_000120.jpg,https://m.media-amazon.com/images/I/71Tr5m3VeoL._AC_UL320_.jpg,"E.l.f. Blush Palette Dark, 1 pack Light #83314, 0.56 Ounce",$21.52,prod_000120,,4,amazon,https://www.amazon.com/l-f-Blush-Palette-Light-83314/dp/B00J56D0G6/ref=sr_1_43
B001SZ3M38,(S$130.92S$130.92/ounce),blush,USD,prod_000121.jpg,https://m.media-amazon.com/images/I/71XgtLpjF8L._AC_UL320_.jpg,"COVERGIRL - Cheekers Blush, Soft, blendable, lightweight formula, easy & natural look, 100% Cruelty-Free",$15.71,prod_000121,,4,amazon,https://www.amazon.com/COVERGIRL-Cheekers-blendable-lightweight-Cruelty-Free/dp/B001SZ3M38/ref=sr_1_44
B0948QSF81,"SavingsBuy 2, save 5%",blush,USD,prod_000122.jpg,https://m.media-amazon.com/images/I/61ZLy63EoVL._AC_UL320_.jpg,"NYX PROFESSIONAL MAKEUP Sweet Cheeks Soft Cheek Tint, Cream Blush - Baby Doll",$15.15,prod_000122,,4,amazon,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Sweet-Cheeks/dp/B0948QSF81/ref=sr_1_56
B085P2924W,(S$2.62S$2.62/milliliter),concealer,USD,prod_000123.jpg,https://m.media-amazon.com/images/I/51PAcw1oefL._AC_UL320_.jpg,"e.l.f, Hydrating Camo Concealer, Lightweight, Full Coverage, Long Lasting, Conceals, Corrects, Covers, Hydrates, Highlights, Medium Neutral, Satin Finish, 25 Shades, All-Day Wear, 0.20 Fl Oz",$15.73,prod_000123,,",",amazon,https://www.amazon.com/Hydrating-Concealer-Lightweight-Coverage-Highlights/dp/B085P2924W/ref=sr_1_1
B07Q9V4KMJ,,concealer,USD,prod_000124.jpg,https://m.media-amazon.com/images/I/61vd7GLbjXL._AC_UL320_.jpg,"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Multi-Use Concealer, 115, 1 Count (Packaging May Vary)",,prod_000124,,4,amazon,https://www.amazon.com/Maybelline-Treatment-Multi-Use-Concealer-Packaging/dp/B07Q9V4KMJ/ref=sr_1_2
B004Y9GY44,(S$86.50S$86.50/fluid ounce),concealer,USD,prod_000125.jpg,https://m.media-amazon.com/images/I/61-cct9qszL._AC_UL320_.jpg,"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Multi-Use Concealer, 160, 1 Count (Packaging May Vary)",$17.30,prod_000125,,4,amazon,https://www.amazon.com/Maybelline-Treatment-Multi-Use-Concealer-Packaging/dp/B004Y9GY44/ref=sr_1_3
B07ZR14WBZ,,concealer,USD,prod_000126.jpg,https://m.media-amazon.com/images/I/51HHN1HGgFL._AC_UL320_.jpg,"e.l.f, Hydrating Camo Concealer, Lightweight, Full Coverage, Long Lasting, Conceals, Corrects, Covers, Hydrates, Highlights, Light Sand, Satin Finish, 25 Shades, All-Day Wear, 0.20 Fl Oz",,prod_000126,,",",amazon,https://www.amazon.com/Hydrating-Concealer-Lightweight-Coverage-Highlights/dp/B07ZR14WBZ/ref=sr_1_4
B0046VJTX8,(S$2.89S$2.89/milliliter),concealer,USD,prod_000127.jpg,https://m.media-amazon.com/images/I/61aOQgDUsTL._AC_UL320_.jpg,"Maybelline Fit Me Concealer, Light (# 10), 6.8ml",$19.68,prod_000127,,4,amazon,https://www.amazon.com/Maybelline-Fit-Concealer-Light-6-8ml/dp/B0046VJTX8/ref=sr_1_5
B079DRX3QX,(S$17.13S$17.13/count),concealer,USD,prod_000128.jpg,https://m.media-amazon.com/images/I/71a08tCmXUS._AC_UL320_.jpg,"CONCEAL & DEFINE full coverage conceal and contour #C1 3,40 ml",$17.13,prod_000128,,4,amazon,https://www.amazon.com/CONCEAL-DEFINE-coverage-conceal-contour/dp/B079DRX3QX/ref=sr_1_6_mod_primary_new
B004Y9GVZG,(S$72.90S$72.90/fluid ounce),concealer,USD,prod_000129.jpg,https://m.media-amazon.com/images/I/61F3RgAUDnL._AC_UL320_.jpg,"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Multi-Use Concealer, Neutralizer, 0.2 Fl Oz (Pack of 1)",$14.58,prod_000129,,4,amazon,https://www.amazon.com/Maybelline-Treatment-Multi-Use-Concealer-Neutralizer/dp/B004Y9GVZG/ref=sr_1_7
B07H5TCK89,(S$70.09S$70.09/fluid ounce),concealer,USD,prod_000130.jpg,https://m.media-amazon.com/images/I/71q-0luaATL._AC_UL320_.jpg,"L'Oreal Paris Makeup Infallible Full Wear Waterproof Matte Concealer, Full Coverage, Cashew, 0.33 fl. oz.",$23.13,prod_000130,,4,amazon,https://www.amazon.com/LOreal-Paris-Infallible-Waterproof-Concealer/dp/B07H5TCK89/ref=sr_1_8
